Symbol,Entry Date,Exit Date,Entry,Exit,Qty,PNL,Result,ML Conf,AI Score,Equity,Peak,Drawdown (%)
Ashmore Asset Management Indonesia Tbk.,2022-03-22,2022-03-24,1670,1640.0,8065,-241950.0,TIMEOUT,0.569,65,53638886.0,138388944.0,-61.24048319929373
Ashmore Asset Management Indonesia Tbk.,2022-03-22,2022-03-24,1670,1640.0,8029,-240870.0,TIMEOUT,0.586,65,53398016.0,138388944.0,-61.41453612074675
Ashmore Asset Management Indonesia Tbk.,2022-03-24,2022-03-30,1640,1738.0,8139,800878.0,TP,0.576,65,54198894.0,138388944.0,-60.835820815281316
Ashmore Asset Management Indonesia Tbk.,2022-03-28,2022-03-30,1675,1776.0,8089,812944.0,TP,0.636,65,55011838.0,138388944.0,-60.24838660521898
Ashmore Asset Management Indonesia Tbk.,2022-04-20,2022-04-21,1640,1574.0,8385,-550056.0,SL,0.555,65,54461782.0,138388944.0,-60.645857663311595
Ashmore Asset Management Indonesia Tbk.,2022-04-27,2022-05-09,1650,1584.0,8251,-544566.0,SL,0.567,65,53917216.0,138388944.0,-61.039361641490665
Ashmore Asset Management Indonesia Tbk.,2022-05-17,2022-05-18,1545,1483.0,8724,-539143.0,SL,0.575,65,53378073.0,138388944.0,-61.428946954028355
Ashmore Asset Management Indonesia Tbk.,2022-05-20,2022-05-25,1645,1579.0,8112,-533770.0,SL,0.574,65,52844304.0,138388944.0,-61.81464900837743
Asia Pacific Fibers Tbk,2021-01-04,2021-01-05,62,66.0,213081,792661.0,TP,0.754,65,53636965.0,138388944.0,-61.241871315962925
Asia Pacific Fibers Tbk,2021-01-07,2021-01-12,61,59.0,219823,-536368.0,SL,0.657,65,53100597.0,138388944.0,-61.62945141051153
Asia Pacific Fibers Tbk,2021-01-12,2021-01-14,60,59.0,221252,-221252.0,TIMEOUT,0.617,65,52879345.0,138388944.0,-61.78932834403304
Asia Pacific Fibers Tbk,2021-01-14,2021-01-18,59,63.0,224065,793190.0,TP,0.603,65,53672535.0,138388944.0,-61.216168395648715
Asia Pacific Fibers Tbk,2021-01-18,2021-01-19,62,60.0,216421,-536724.0,SL,0.666,65,53135811.0,138388944.0,-61.60400573618078
Asia Pacific Fibers Tbk,2021-02-18,2021-02-22,58,61.0,229033,797035.0,TP,0.63,65,53932846.0,138388944.0,-61.02806738665482
Asia Pacific Fibers Tbk,2021-02-23,2021-02-25,59,57.0,228529,-539328.0,SL,0.641,65,53393517.0,138388944.0,-61.41778710299285
Asia Pacific Fibers Tbk,2021-03-03,2021-03-05,65,62.0,205359,-533933.0,SL,0.579,65,52859584.0,138388944.0,-61.803607663918584
Asia Pacific Fibers Tbk,2021-03-05,2021-03-05,58,61.0,227843,792894.0,TP,0.564,65,53652477.0,138388944.0,-61.23066232805419
Asia Pacific Fibers Tbk,2021-03-12,2021-03-12,58,56.0,231260,-536523.0,SL,0.553,65,53115954.0,138388944.0,-61.61835442576974
Asia Pacific Fibers Tbk,2021-03-12,2021-03-16,58,61.0,228948,796739.0,TP,0.553,65,53912693.0,138388944.0,-61.04262996616262
Asia Pacific Fibers Tbk,2021-03-25,2021-03-26,61,65.0,220953,808688.0,TP,0.599,65,54721381.0,138388944.0,-60.45827114628464
Asia Pacific Fibers Tbk,2021-03-25,2021-03-26,61,65.0,224267,820817.0,TP,0.599,65,55542199.0,138388944.0,-59.86514717534083
Asia Pacific Fibers Tbk,2021-04-01,2021-04-09,69,73.0,201239,833129.0,TP,0.641,65,56375328.0,138388944.0,-59.26312726253623
Asia Pacific Fibers Tbk,2021-04-07,2021-04-09,70,74.0,201340,845628.0,TP,0.634,65,57220956.0,138388944.0,-58.65207555886835
Asia Pacific Fibers Tbk,2021-04-12,2021-04-19,67,71.0,213511,858314.0,TP,0.551,65,58079270.0,138388944.0,-58.031856937935736
Asia Pacific Fibers Tbk,2021-04-15,2021-04-21,68,65.0,213526,-580791.0,SL,0.588,65,57498479.0,138388944.0,-58.45153714013455
Asia Pacific Fibers Tbk,2021-06-08,2021-06-15,59,58.0,243637,-243637.0,TIMEOUT,0.566,65,57254842.0,138388944.0,-58.62758949876805
Asia Pacific Fibers Tbk,2021-07-08,2021-07-09,58,56.0,246788,-572548.0,SL,0.565,65,56682294.0,138388944.0,-59.041313300287925
Asia Pacific Fibers Tbk,2021-07-16,2021-07-19,57,55.0,248606,-566822.0,SL,0.555,65,56115473.0,138388944.0,-59.45089876543895
Asia Pacific Fibers Tbk,2021-09-23,2021-09-27,56,54.0,250515,-561154.0,SL,0.565,65,55554319.0,138388944.0,-59.85638925028578
Asia Pacific Fibers Tbk,2021-11-15,2021-11-16,59,57.0,235399,-555542.0,SL,0.612,65,54998777.0,138388944.0,-60.25782449788763
Asia Pacific Fibers Tbk,2021-11-18,2021-11-19,56,54.0,245530,-549987.0,SL,0.55,65,54448790.0,138388944.0,-60.65524569650593
Asia Pacific Fibers Tbk,2021-11-24,2021-11-29,58,56.0,234693,-544488.0,SL,0.559,65,53904302.0,138388944.0,-61.048693311800974
Asia Pacific Fibers Tbk,2022-01-04,2022-01-05,94,90.0,143362,-539041.0,SL,0.658,65,53365261.0,138388944.0,-61.43820491902879
Asia Pacific Fibers Tbk,2022-01-07,2022-01-10,85,82.0,156956,-533650.0,SL,0.655,65,52831611.0,138388944.0,-61.8238209838497
Asia Pacific Fibers Tbk,2022-01-07,2022-01-10,85,82.0,155387,-528316.0,SL,0.667,65,52303295.0,138388944.0,-62.20558269452508
Asia Pacific Fibers Tbk,2022-01-14,2022-01-17,82,87.0,159461,784548.0,TP,0.609,65,53087843.0,138388944.0,-61.63866746464949
Asia Pacific Fibers Tbk,2022-01-17,2022-01-17,85,82.0,156140,-530876.0,SL,0.615,65,52556967.0,138388944.0,-62.02227903408237
Asia Pacific Fibers Tbk,2022-01-21,2022-01-24,93,89.0,141282,-525569.0,SL,0.585,65,52031398.0,138388944.0,-62.40205575959883
Asia Pacific Fibers Tbk,2022-01-26,2022-01-27,94,100.0,138381,780469.0,TP,0.607,65,52811867.0,138388944.0,-61.83808801951693
Asia Pacific Fibers Tbk,2022-01-27,2022-01-27,97,93.0,136113,-528118.0,SL,0.573,65,52283749.0,138388944.0,-62.21970665517904
Asia Pacific Fibers Tbk,2022-02-02,2022-02-03,92,98.0,142075,784254.0,TP,0.617,65,53068003.0,138388944.0,-61.65300387002014
Asia Pacific Fibers Tbk,2022-02-09,2022-02-14,103,99.0,128805,-530677.0,SL,0.635,65,52537326.0,138388944.0,-62.03647164183867
Asia Pacific Fibers Tbk,2022-02-10,2022-02-14,101,97.0,130042,-525370.0,SL,0.6,65,52011956.0,138388944.0,-62.416104569740774
Asia Pacific Fibers Tbk,2022-02-16,2022-02-21,97,93.0,134051,-520118.0,SL,0.584,65,51491838.0,138388944.0,-62.791942396785686
Asia Pacific Fibers Tbk,2022-04-06,2022-04-11,83,80.0,155095,-514915.0,SL,0.563,65,50976923.0,138388944.0,-63.16402053042619
Asia Pacific Fibers Tbk,2022-06-07,2022-06-10,68,65.0,187415,-509769.0,SL,0.605,65,50467154.0,138388944.0,-63.53238015892367
Asia Pacific Fibers Tbk,2022-07-25,2022-07-27,53,56.0,238052,757005.0,TP,0.558,65,51224160.0,138388944.0,-62.98536680791494
Asia Pacific Fibers Tbk,2022-07-27,2022-07-27,56,54.0,228679,-512241.0,SL,0.648,65,50711919.0,138388944.0,-63.35551270627515
Asia Pacific Fibers Tbk,2022-07-29,2025-09-01,56,54.0,226392,-507118.0,SL,0.572,65,50204801.0,138388944.0,-63.72195671931712
Asia Pacific Fibers Tbk,2025-09-22,2025-09-23,40,38.0,313780,-502048.0,SL,0.713,65,49702753.0,138388944.0,-64.08473714489793
Asia Pacific Fibers Tbk,2025-09-23,2025-09-23,39,37.0,318607,-497027.0,SL,0.692,65,49205726.0,138388944.0,-64.44388939047039
Asia Pacific Investama Tbk.,2020-06-05,2020-06-08,52,55.0,236565,738083.0,TP,0.56,65,49943808.0,138388944.0,-63.91055054224562
Asia Pacific Investama Tbk.,2020-06-10,2020-06-17,53,53.0,235584,0.0,TIMEOUT,0.561,65,49943808.0,138388944.0,-63.91055054224562
Asia Pacific Investama Tbk.,2020-06-15,2020-06-18,54,52.0,231221,-499437.0,SL,0.574,65,49444371.0,138388944.0,-64.27144425641401
Asia Pacific Investama Tbk.,2020-07-08,2020-07-13,53,51.0,233228,-494443.0,SL,0.55,65,48949928.0,138388944.0,-64.6287293008031
Asia Pacific Investama Tbk.,2020-09-01,2020-09-02,54,52.0,226620,-489499.0,SL,0.566,65,48460429.0,138388944.0,-64.98244180546678
Asia Pacific Investama Tbk.,2020-11-02,2020-11-05,52,51.0,232982,-232982.0,TIMEOUT,0.699,65,48227447.0,138388944.0,-65.15079484962325
Asia Pacific Investama Tbk.,2020-11-04,2020-11-11,52,52.0,231862,0.0,TIMEOUT,0.699,65,48227447.0,138388944.0,-65.15079484962325
Asia Pacific Investama Tbk.,2020-11-25,2021-01-04,55,53.0,219215,-482273.0,SL,0.601,65,47745174.0,138388944.0,-65.49928583890343
Asia Pacific Investama Tbk.,2020-11-30,2021-01-04,53,51.0,225213,-477452.0,SL,0.552,65,47267722.0,138388944.0,-65.84429316839068
Asia Pacific Investama Tbk.,2021-02-18,2021-02-23,51,54.0,231704,709014.0,TP,0.699,65,47976736.0,138388944.0,-65.3319588882765
Asia Pacific Investama Tbk.,2021-02-23,2021-02-24,68,65.0,176385,-479767.0,SL,0.699,65,47496969.0,138388944.0,-65.67863903925736
Asia Pacific Investama Tbk.,2021-02-26,2021-03-02,67,64.0,177227,-474968.0,SL,0.566,65,47022001.0,138388944.0,-66.02185142766896
Asia Pacific Investama Tbk.,2021-03-02,2021-03-02,59,63.0,199245,705327.0,TP,0.562,65,47727328.0,138388944.0,-65.51218137772624
Asia Pacific Investama Tbk.,2021-03-02,2021-03-02,59,63.0,202234,715908.0,TP,0.562,65,48443236.0,138388944.0,-64.9948654857862
Asia Pacific Investama Tbk.,2021-03-03,2021-03-05,60,58.0,201846,-484430.0,SL,0.566,65,47958806.0,138388944.0,-65.3449151255898
Asia Pacific Investama Tbk.,2021-03-18,2021-03-18,74,71.0,162022,-479585.0,SL,0.593,65,47479221.0,138388944.0,-65.69146376317461
Asia Pacific Investama Tbk.,2021-03-18,2021-03-22,74,71.0,160402,-474790.0,SL,0.677,65,47004431.0,138388944.0,-66.03454752859447
Asia Pacific Investama Tbk.,2021-03-22,2021-03-22,70,74.0,167872,705062.0,TP,0.585,65,47709493.0,138388944.0,-65.5250689679372
Asia Pacific Investama Tbk.,2021-03-26,2021-03-29,82,79.0,145455,-477092.0,SL,0.607,65,47232401.0,138388944.0,-65.86981616103668
Asia Pacific Investama Tbk.,2021-04-01,2021-04-05,82,87.0,144001,708485.0,TP,0.581,65,47940886.0,138388944.0,-65.35786413689232
Asia Pacific Investama Tbk.,2021-04-07,2021-04-08,79,84.0,151711,719110.0,TP,0.583,65,48659996.0,138388944.0,-64.83823447630324
Asia Pacific Investama Tbk.,2021-04-12,2021-04-13,98,94.0,124132,-486597.0,SL,0.582,65,48173398.0,138388944.0,-65.1898507152421
Asia Pacific Investama Tbk.,2021-04-15,2021-04-16,97,103.0,124158,722600.0,TP,0.608,65,48895998.0,138388944.0,-64.66769917689379
Asia Pacific Investama Tbk.,2021-04-20,2021-04-21,108,114.0,113185,733439.0,TP,0.603,65,49629437.0,138388944.0,-64.13771536547024
Asia Pacific Investama Tbk.,2021-04-23,2021-04-27,136,131.0,91230,-496291.0,SL,0.671,65,49133146.0,138388944.0,-64.4963357766499
Asia Pacific Investama Tbk.,2021-04-29,2021-04-30,142,136.0,86502,-491331.0,SL,0.628,65,48641814.0,138388944.0,-64.85137280908798
Asia Pacific Investama Tbk.,2021-05-04,2021-05-10,122,117.0,99675,-486414.0,SL,0.598,65,48155400.0,138388944.0,-65.20285608942865
Asia Pacific Investama Tbk.,2021-05-11,2021-05-17,109,105.0,110448,-481553.0,SL,0.558,65,47673847.0,138388944.0,-65.55082680593328
Asia Pacific Investama Tbk.,2021-09-24,2021-09-28,85,90.0,140217,715107.0,TP,0.603,65,48388954.0,138388944.0,-65.03408971745604
Asia Pacific Investama Tbk.,2021-11-04,2021-11-05,91,87.0,132936,-483887.0,SL,0.599,65,47905067.0,138388944.0,-65.38374698487475
Asia Pacific Investama Tbk.,2021-11-16,2021-11-17,89,85.0,134564,-479048.0,SL,0.552,65,47426019.0,138388944.0,-65.72990758568112
Asia Pacific Investama Tbk.,2021-11-19,2021-11-24,91,87.0,130291,-474259.0,SL,0.616,65,46951760.0,138388944.0,-66.07260764992903
Asia Pacific Investama Tbk.,2022-07-06,2022-07-08,56,54.0,209606,-469517.0,SL,0.6,65,46482242.0,138388944.0,-66.41188186247017
Asia Pacific Investama Tbk.,2022-07-06,2022-07-08,56,54.0,207510,-464822.0,SL,0.643,65,46017420.0,138388944.0,-66.74776274035301
Asia Pacific Investama Tbk.,2022-07-11,2022-07-12,55,53.0,209170,-460174.0,SL,0.645,65,45557246.0,138388944.0,-67.08028496842927
Asia Pacific Investama Tbk.,2022-07-12,2022-07-15,55,58.0,207078,683357.0,TP,0.601,65,46240603.0,138388944.0,-66.58649046415152
Asia Pramulia Tbk.,2025-09-26,2025-09-30,100,99.0,115601,-115601.0,TIMEOUT,0.703,65,46125002.0,138388944.0,-66.6700238712711
Asia Pramulia Tbk.,2025-09-29,2025-11-06,99,99.0,116477,0.0,TIMEOUT,0.682,65,46125002.0,138388944.0,-66.6700238712711
Asia Pramulia Tbk.,2025-11-06,2026-01-05,99,99.0,116477,0.0,TIMEOUT,0.625,65,46125002.0,138388944.0,-66.6700238712711
Asia Sejahtera Mina Tbk.,2020-03-30,2020-03-31,460,442.0,25067,-461233.0,SL,0.577,65,45663769.0,138388944.0,-67.00331133388806
Asia Sejahtera Mina Tbk.,2020-04-02,2020-04-03,458,440.0,24925,-456626.0,SL,0.583,65,45207143.0,138388944.0,-67.33326977334258
Asia Sejahtera Mina Tbk.,2020-04-07,2020-04-08,454,436.0,24893,-452057.0,SL,0.574,65,44755086.0,138388944.0,-67.65992664847562
Asia Sejahtera Mina Tbk.,2020-04-13,2020-04-14,454,436.0,24644,-447535.0,SL,0.565,65,44307551.0,138388944.0,-67.98331592153778
Asia Sejahtera Mina Tbk.,2020-04-21,2020-04-22,450,432.0,24615,-443070.0,SL,0.57,65,43864481.0,138388944.0,-68.30347878079046
Asia Sejahtera Mina Tbk.,2020-04-29,2020-04-30,450,432.0,24369,-438642.0,SL,0.575,65,43425839.0,138388944.0,-68.62044196247354
Asia Sejahtera Mina Tbk.,2020-05-19,2020-05-26,460,488.0,23600,651360.0,TP,0.564,65,44077199.0,138388944.0,-68.14976852486136
Asia Sejahtera Mina Tbk.,2020-05-27,2020-05-28,488,468.0,22580,-440762.0,SL,0.643,65,43636438.0,138388944.0,-68.4682628982269
Asia Sejahtera Mina Tbk.,2020-06-03,2020-06-04,480,461.0,22727,-436358.0,SL,0.551,65,43200079.0,138388944.0,-68.78357638165083
Asia Sejahtera Mina Tbk.,2020-06-08,2020-06-09,478,459.0,22594,-431997.0,SL,0.557,65,42768082.0,138388944.0,-69.09573787917624
Asia Sejahtera Mina Tbk.,2020-06-11,2020-06-12,490,470.0,21820,-427672.0,SL,0.567,65,42340410.0,138388944.0,-69.40477412704298
Asia Sejahtera Mina Tbk.,2020-07-10,2020-07-13,530,509.0,19971,-423385.0,SL,0.631,65,41917025.0,138388944.0,-69.71071258409198
Asia Sejahtera Mina Tbk.,2020-09-07,2020-09-08,505,485.0,20751,-419170.0,SL,0.564,65,41497855.0,138388944.0,-70.01360527760079
Asia Sejahtera Mina Tbk.,2020-09-10,2020-09-10,505,535.0,20543,622453.0,TP,0.555,65,42120308.0,138388944.0,-69.56382006932577
Asia Sejahtera Mina Tbk.,2020-09-14,2020-09-15,505,535.0,20851,631785.0,TP,0.574,65,42752093.0,138388944.0,-69.1072915477988
Asia Sejahtera Mina Tbk.,2021-01-27,2021-01-27,476,457.0,22453,-427505.0,SL,0.6,65,42324588.0,138388944.0,-69.41620712128565
Asia Sejahtera Mina Tbk.,2021-01-27,2021-01-29,476,457.0,22229,-423240.0,SL,0.616,65,41901348.0,138388944.0,-69.72204080117845
Asia Sejahtera Mina Tbk.,2021-02-26,2021-03-02,412,420.0,25425,203400.0,TIMEOUT,0.587,65,42104748.0,138388944.0,-69.57506374208621
Asia Sejahtera Mina Tbk.,2021-03-02,2021-03-02,420,420.0,25062,0.0,TIMEOUT,0.632,65,42104748.0,138388944.0,-69.57506374208621
Asia Sejahtera Mina Tbk.,2021-03-02,2021-03-05,420,418.0,25062,-50124.0,TIMEOUT,0.632,65,42054624.0,138388944.0,-69.61128339847727
Asia Sejahtera Mina Tbk.,2021-03-02,2021-03-05,420,418.0,25032,-50064.0,TIMEOUT,0.592,65,42004560.0,138388944.0,-69.64745969880369
Asia Sejahtera Mina Tbk.,2021-03-05,2021-03-09,418,401.0,25122,-420040.0,SL,0.619,65,41584520.0,138388944.0,-69.95098105524961
Asia Sejahtera Mina Tbk.,2021-03-09,2021-03-09,408,392.0,25480,-415834.0,SL,0.63,65,41168686.0,138388944.0,-70.25146315156505
Asia Sejahtera Mina Tbk.,2021-03-12,2021-03-12,408,392.0,25225,-411672.0,SL,0.644,65,40757014.0,138388944.0,-70.5489377821974
Asia Sejahtera Mina Tbk.,2021-03-12,2021-03-18,408,392.0,24973,-407559.0,SL,0.644,65,40349455.0,138388944.0,-70.84344035459942
Asia Sejahtera Mina Tbk.,2021-04-29,2021-04-30,434,417.0,23242,-403481.0,SL,0.553,65,39945974.0,138388944.0,-71.13499615980884
Asia Sejahtera Mina Tbk.,2021-05-03,2021-05-03,484,513.0,20633,599182.0,TP,0.576,65,40545156.0,138388944.0,-70.70202660120016
Asia Sejahtera Mina Tbk.,2021-06-11,2021-06-14,422,405.0,24019,-405441.0,SL,0.553,65,40139715.0,138388944.0,-70.99499870452078
Asia Sejahtera Mina Tbk.,2021-06-23,2021-06-24,474,455.0,21170,-401383.0,SL,0.57,65,39738332.0,138388944.0,-71.28503849267034
Asia Sejahtera Mina Tbk.,2021-07-05,2021-07-06,432,415.0,22996,-397371.0,SL,0.55,65,39340961.0,138388944.0,-71.57217920529837
Asia Sejahtera Mina Tbk.,2021-09-22,2021-09-29,368,356.0,26726,-320712.0,TIMEOUT,0.561,65,39020249.0,138388944.0,-71.80392604195318
Asia Sejahtera Mina Tbk.,2022-01-03,2022-01-05,370,355.0,26365,-390202.0,SL,0.611,65,38630047.0,138388944.0,-72.08588642745912
Asia Sejahtera Mina Tbk.,2022-01-07,2022-01-07,368,353.0,26243,-386297.0,SL,0.593,65,38243750.0,138388944.0,-72.36502505575879
Asia Sejahtera Mina Tbk.,2022-01-07,2022-01-10,368,353.0,25980,-382426.0,SL,0.579,65,37861325.0,138388944.0,-72.64136577268773
Asia Sejahtera Mina Tbk.,2022-02-10,2022-02-10,386,371.0,24521,-378604.0,SL,0.558,65,37482720.0,138388944.0,-72.91494615350197
Asia Sejahtera Mina Tbk.,2022-02-10,2022-02-15,386,371.0,24276,-374821.0,SL,0.569,65,37107899.0,138388944.0,-73.18579221184027
Asia Sejahtera Mina Tbk.,2022-02-21,2022-02-22,376,361.0,24672,-371067.0,SL,0.552,65,36736832.0,138388944.0,-73.45392562573497
Asia Sejahtera Mina Tbk.,2022-02-25,2022-03-01,376,361.0,24426,-367367.0,SL,0.555,65,36369465.0,138388944.0,-73.71938541564418
Asia Sejahtera Mina Tbk.,2022-03-11,2022-03-15,372,376.0,24441,97764.0,TIMEOUT,0.56,65,36467229.0,138388944.0,-73.64874104393773
Asia Sejahtera Mina Tbk.,2022-03-24,2022-03-24,372,357.0,24507,-364664.0,SL,0.558,65,36102565.0,138388944.0,-73.91224764313542
Asia Sejahtera Mina Tbk.,2022-04-05,2022-04-06,378,363.0,23877,-361020.0,SL,0.603,65,35741545.0,138388944.0,-74.17312108400799
Asia Sejahtera Mina Tbk.,2022-04-06,2022-04-07,374,359.0,23891,-357409.0,SL,0.591,65,35384135.0,138388944.0,-74.43138593499204
Asia Sejahtera Mina Tbk.,2022-05-13,2022-05-17,340,326.0,26017,-353831.0,SL,0.567,65,35030304.0,138388944.0,-74.68706459672096
Asia Sejahtera Mina Tbk.,2022-06-06,2022-06-07,340,326.0,25757,-350295.0,SL,0.562,65,34680009.0,138388944.0,-74.94018814104109
Asia Sejahtera Mina Tbk.,2022-07-27,2022-07-27,290,307.0,29896,520190.0,TP,0.556,65,35200199.0,138388944.0,-74.56429828671862
Asia Sejahtera Mina Tbk.,2022-07-29,2022-07-29,314,301.0,28025,-351994.0,SL,0.625,65,34848205.0,138388944.0,-74.81864953026883
Asia Sejahtera Mina Tbk.,2022-07-29,2025-09-01,314,301.0,27745,-348477.0,SL,0.625,65,34499728.0,138388944.0,-75.0704593858307
Asia Sejahtera Mina Tbk.,2025-09-18,2025-09-22,254,269.0,33956,517489.0,TP,0.565,65,35017218.0,138388944.0,-74.69652055441655
Asia Sejahtera Mina Tbk.,2025-09-23,2025-09-23,250,265.0,35017,525255.0,TP,0.566,65,35542473.0,138388944.0,-74.31697072563831
Asiaplast Industries Tbk.,2020-05-18,2020-05-19,130,138.0,68350,533130.0,TP,0.57,65,36075603.0,138388944.0,-73.93173041337752
Asiaplast Industries Tbk.,2020-07-14,2020-07-16,124,119.0,72733,-360756.0,SL,0.552,65,35714847.0,138388944.0,-74.19241308756573
Asiaplast Industries Tbk.,2020-07-15,2020-07-16,124,119.0,72005,-357145.0,SL,0.588,65,35357702.0,138388944.0,-74.45048644926433
Asiaplast Industries Tbk.,2020-07-20,2020-07-21,120,127.0,73661,530359.0,TP,0.565,65,35888061.0,138388944.0,-74.06724846458833
Asiaplast Industries Tbk.,2020-07-21,2020-07-21,120,127.0,74766,538315.0,TP,0.611,65,36426376.0,138388944.0,-73.67826146574252
Asiaplast Industries Tbk.,2020-07-23,2020-07-27,119,114.0,76526,-364264.0,SL,0.607,65,36062113.0,138388944.0,-73.94147830190828
Asiaplast Industries Tbk.,2020-11-02,2020-11-04,118,125.0,76402,540926.0,TP,0.615,65,36603039.0,138388944.0,-73.55060459165004
Asiaplast Industries Tbk.,2020-11-04,2020-11-10,118,113.0,77548,-366027.0,SL,0.615,65,36237012.0,138388944.0,-73.81509609611588
Asiaplast Industries Tbk.,2020-11-25,2020-11-26,133,128.0,68114,-362366.0,SL,0.576,65,35874646.0,138388944.0,-74.07694215803829
Asiaplast Industries Tbk.,2020-11-30,2021-01-04,141,149.0,63607,538115.0,TP,0.599,65,36412761.0,138388944.0,-73.68809967940791
Asiaplast Industries Tbk.,2021-01-06,2021-01-07,188,180.0,48421,-364126.0,SL,0.636,65,36048635.0,138388944.0,-73.95121751922609
Asiaplast Industries Tbk.,2021-01-11,2021-01-12,193,205.0,46695,540728.0,TP,0.617,65,36589363.0,138388944.0,-73.56048688398114
Asiaplast Industries Tbk.,2021-01-14,2021-01-14,206,198.0,44404,-365889.0,SL,0.633,65,36223474.0,138388944.0,-73.82487866949833
Asiaplast Industries Tbk.,2021-01-14,2021-01-19,206,198.0,43960,-362230.0,SL,0.63,65,35861244.0,138388944.0,-74.08662645767426
Asiaplast Industries Tbk.,2021-01-20,2021-01-21,199,191.0,45051,-358606.0,SL,0.571,65,35502638.0,138388944.0,-74.34575553954656
Asiaplast Industries Tbk.,2021-02-10,2021-02-11,210,202.0,42265,-355026.0,SL,0.566,65,35147612.0,138388944.0,-74.60229770956269
Asiaplast Industries Tbk.,2021-04-07,2021-04-12,202,194.0,43499,-351472.0,SL,0.553,65,34796140.0,138388944.0,-74.85627175535063
Asiaplast Industries Tbk.,2021-04-23,2021-04-27,206,198.0,42228,-347959.0,SL,0.573,65,34448181.0,138388944.0,-75.10770730355453
Asiaplast Industries Tbk.,2021-05-11,2021-05-17,208,200.0,41404,-344481.0,SL,0.571,65,34103700.0,138388944.0,-75.35662964521212
Asiaplast Industries Tbk.,2021-05-27,2021-06-03,202,194.0,42207,-341033.0,SL,0.552,65,33762667.0,138388944.0,-75.60306045835569
Asiaplast Industries Tbk.,2021-07-05,2021-07-08,202,194.0,41785,-337623.0,SL,0.576,65,33425045.0,138388944.0,-75.8470264792251
Asiaplast Industries Tbk.,2021-09-07,2021-09-10,208,210.0,40174,80348.0,TIMEOUT,0.59,65,33505393.0,138388944.0,-75.78896692787829
Asiaplast Industries Tbk.,2021-09-07,2021-09-15,208,208.0,40270,0.0,TIMEOUT,0.59,65,33505393.0,138388944.0,-75.78896692787829
Asiaplast Industries Tbk.,2021-09-13,2021-09-14,210,202.0,39887,-335051.0,SL,0.586,65,33170342.0,138388944.0,-76.03107514137835
Asiaplast Industries Tbk.,2021-11-30,2022-01-03,216,207.0,38391,-331698.0,SL,0.57,65,32838644.0,138388944.0,-76.27076047346672
Asiaplast Industries Tbk.,2022-05-13,2022-05-17,204,196.0,40243,-328383.0,SL,0.647,65,32510261.0,138388944.0,-76.50805038298435
Asiaplast Industries Tbk.,2025-09-01,2025-09-03,470,498.0,17292,487634.0,TP,0.696,65,32997895.0,138388944.0,-76.15568552932956
Asiaplast Industries Tbk.,2025-09-02,2025-09-08,472,472.0,17477,0.0,TIMEOUT,0.657,65,32997895.0,138388944.0,-76.15568552932956
Asiaplast Industries Tbk.,2025-09-04,2025-09-09,480,472.0,17186,-137488.0,TIMEOUT,0.652,65,32860407.0,138388944.0,-76.25503450622472
Asiaplast Industries Tbk.,2025-09-08,2025-09-15,472,484.0,17404,208848.0,TIMEOUT,0.639,65,33069255.0,138388944.0,-76.10412071646418
Asiaplast Industries Tbk.,2025-09-10,2025-09-16,470,498.0,17590,496038.0,TP,0.654,65,33565293.0,138388944.0,-75.74568312335703
Asiaplast Industries Tbk.,2025-09-16,2025-09-17,490,470.0,17125,-335650.0,SL,0.655,65,33229643.0,138388944.0,-75.9882241749023
Asiaplast Industries Tbk.,2025-09-29,2025-11-03,470,451.0,17675,-332290.0,SL,0.555,65,32897353.0,138388944.0,-76.22833728682835
Asiaplast Industries Tbk.,2025-09-29,2025-11-03,470,451.0,17498,-328962.0,SL,0.555,65,32568391.0,138388944.0,-76.46604558236965
Astra Agro Lestari Tbk.,2020-04-06,2020-04-07,6050,6413.0,1345,488235.0,TP,0.578,65,33056626.0,138388944.0,-76.1132464454675
Astra Agro Lestari Tbk.,2020-05-11,2020-05-12,6725,6456.0,1228,-330332.0,SL,0.578,65,32726294.0,138388944.0,-76.35194470448448
Astra Agro Lestari Tbk.,2020-05-15,2020-05-19,6200,6572.0,1319,490668.0,TP,0.628,65,33216962.0,138388944.0,-75.99738747916163
Astra Agro Lestari Tbk.,2020-05-20,2020-05-27,6550,6943.0,1267,497931.0,TP,0.64,65,33714893.0,138388944.0,-75.63758200221544
Astra Agro Lestari Tbk.,2020-05-28,2020-06-03,7225,7658.0,1166,505461.0,TP,0.676,65,34220354.0,138388944.0,-75.2723353391583
Astra Agro Lestari Tbk.,2020-06-04,2020-06-08,7875,8348.0,1086,513135.0,TP,0.67,65,34733489.0,138388944.0,-74.90154343543513
Astra Agro Lestari Tbk.,2020-06-12,2020-06-15,8275,7944.0,1049,-347219.0,SL,0.689,65,34386270.0,138388944.0,-75.15244425884194
Astra Agro Lestari Tbk.,2020-06-17,2020-06-24,8650,8775.0,993,124125.0,TIMEOUT,0.662,65,34510395.0,138388944.0,-75.06275140014075
Astra Agro Lestari Tbk.,2020-06-22,2020-06-29,8650,8304.0,997,-344962.0,SL,0.642,65,34165433.0,138388944.0,-75.31202131291644
Astra Agro Lestari Tbk.,2020-07-03,2020-07-07,8550,8700.0,998,149700.0,TIMEOUT,0.644,65,34315133.0,138388944.0,-75.20384793166714
